,Y-stress
    6.6695302725e-01,    2.2386999512e+02,   -7.4852996826e+01,
    6.6793602705e-01,    2.3088000488e+02,   -7.6585998535e+01,
    6.6899001598e-01,    2.3843998718e+02,   -7.8652999878e+01,
    6.6997301579e-01,    2.4202999878e+02,   -8.0347000122e+01,
    6.7095601559e-01,    2.3777000427e+02,   -8.1511001587e+01,
    6.7193901539e-01,    2.2564001465e+02,   -8.1994003296e+01,
    6.7299300432e-01,    2.1008000183e+02,   -8.1895996094e+01,
    6.7397701740e-01,    1.9986999512e+02,   -8.1759994507e+01,
    6.7496001720e-01,    1.9630000305e+02,   -8.2145004272e+01,
    6.7594498396e-01,    1.9757000732e+02,   -8.3182998657e+01,
    6.7699998617e-01,    2.0127999878e+02,   -8.4640998840e+01,
    6.7798399925e-01,    2.0639999390e+02,   -8.6000991821e+01,
    6.7896997929e-01,    2.1333000183e+02,   -8.7311004639e+01,
    6.7995601892e-01,    2.2107998657e+02,   -8.8444992065e+01,
    6.8094199896e-01,    2.2669000244e+02,   -8.9037002563e+01,
    6.8199801445e-01,    2.2643000793e+02,   -8.9025001526e+01,
    6.8298399448e-01,    2.1897999573e+02,   -8.9110000610e+01,
    6.8397098780e-01,    2.0689001465e+02,   -9.0003997803e+01,
    6.8495702744e-01,    1.9527999878e+02,   -9.1557998657e+01,
    6.8594300747e-01,    1.8890000916e+02,   -9.3046997070e+01,
    6.8693000078e-01,    1.8888999939e+02,   -9.4141998291e+01,
    6.8798798323e-01,    1.9352000427e+02,   -9.5144996643e+01,
    6.8897598982e-01,    1.9931999207e+02,   -9.5975997925e+01,
    6.8996500969e-01,    2.0538999939e+02,   -9.6361999512e+01,
    6.9095301628e-01,    2.1108999634e+02,   -9.6322006226e+01,
    6.9194197655e-01,    2.1454998779e+02,   -9.6546005249e+01,
    6.9292998314e-01,    2.1294999695e+02,   -9.7643005371e+01,
    6.9398999214e-01,    2.0462998962e+02,   -9.9567001343e+01,
    6.9497901201e-01,    1.9361999512e+02,   -1.0132999420e+02,
    6.9596797228e-01,    1.8447999573e+02,   -1.0256999969e+02,
    6.9695800543e-01,    1.8071000671e+02,   -1.0325000000e+02,
    6.9794797897e-01,    1.8275999451e+02,   -1.0352999878e+02,
    6.9893801212e-01,    1.8842999268e+02,   -1.0372000122e+02,
    6.9999897480e-01,    1.9536000061e+02,   -1.0411000061e+02,
    7.0098900795e-01,    2.0038999939e+02,   -1.0480999756e+02,
    7.0197999477e-01,    2.0269999695e+02,   -1.0590000153e+02,
    7.0297098160e-01,    2.0130000305e+02,   -1.0744999695e+02,
    7.0396298170e-01,    1.9577999878e+02,   -1.0923000336e+02,
    7.0495402813e-01,    1.8721000671e+02,   -1.1063999939e+02,
    7.0594602823e-01,    1.7880000305e+02,   -1.1118999481e+02,
    7.0693802834e-01,    1.7419000244e+02,   -1.1116000366e+02,
    7.0792901516e-01,    1.7499000549e+02,   -1.1130000305e+02,
    7.0899200439e-01,    1.8036000061e+02,   -1.1211999512e+02,
    7.0998501778e-01,    1.8663999939e+02,   -1.1332000732e+02,
    7.1097797155e-01,    1.9132000732e+02,   -1.1462999725e+02,
    7.1197098494e-01,    1.9230999756e+02,   -1.1591999817e+02,
    7.1296501160e-01,    1.8928999329e+02,   -1.1707999420e+02,
    7.1395802498e-01,    1.8358000183e+02,   -1.1798000336e+02,
    7.1495097876e-01,    1.7711999512e+02,   -1.1861000061e+02,
    7.1594500542e-01,    1.7173001099e+02,   -1.1909999847e+02,
    7.1693801880e-01,    1.6875999451e+02,   -1.1961000061e+02,
    7.1793299913e-01,    1.6892999268e+02,   -1.2043000793e+02,
    7.1899801493e-01,    1.7233000183e+02,   -1.2181999969e+02,
    7.1999299526e-01,    1.7708000183e+02,   -1.2331999207e+02,
    7.2098797560e-01,    1.8097999573e+02,   -1.2443000031e+02,
    7.2198402882e-01,    1.8191999817e+02,   -1.2494000244e+02,
    7.2297900915e-01,    1.7920999146e+02,   -1.2527999878e+02,
    7.2397398949e-01,    1.7359001160e+02,   -1.2596000671e+02,
    7.2496998310e-01,    1.6692999268e+02,   -1.2704000854e+02,
    7.2596502304e-01,    1.6152000427e+02,   -1.2828999329e+02,
    7.2696101665e-01,    1.5936000061e+02,   -1.2948001099e+02,
    7.2795802355e-01,    1.6141000366e+02,   -1.3050000000e+02,
    7.2895497084e-01,    1.6652000427e+02,   -1.3130999756e+02,
    7.2995197773e-01,    1.7119000244e+02,   -1.3197999573e+02,
    7.3094797134e-01,    1.7241000366e+02,   -1.3261000061e+02,
    7.3194497824e-01,    1.7031999207e+02,   -1.3321000671e+02,
    7.3294198513e-01,    1.6663999939e+02,   -1.3395999146e+02,
    7.3394000530e-01,    1.6191999817e+02,   -1.3515000916e+02,
    7.3493701220e-01,    1.5583999634e+02,   -1.3672000122e+02,
    7.3593497276e-01,    1.5016000366e+02,   -1.3814999390e+02,
    7.3693299294e-01,    1.4857000732e+02,   -1.3891999817e+02,
    7.3793202639e-01,    1.5252000427e+02,   -1.3911000061e+02,
    7.3892998695e-01,    1.5775999451e+02,   -1.3930000305e+02,
    7.4000000954e-01,    1.5850000000e+02,   -1.4000999451e+02,
    7.4099802971e-01,    1.5364999390e+02,   -1.4116999817e+02,
    7.4199700356e-01,    1.4586000061e+02,   -1.4250000000e+02,
    7.4299699068e-01,    1.3666000366e+02,   -1.4369000244e+02,
    7.4399602413e-01,    1.2561999512e+02,   -1.4452999878e+02,
    7.4499601126e-01,    1.1386000061e+02,   -1.4501998901e+02,
    7.4599498510e-01,    1.0420999146e+02,   -1.4527000427e+02,
    7.4699497223e-01,    9.7252998352e+01,   -1.4527999878e+02,
    7.4799501896e-01,    8.8871002197e+01,   -1.4501998901e+02,
    7.4899500608e-01,    7.4722000122e+01,   -1.4471000671e+02,
    7.4999499321e-01,    5.5149002075e+01,   -1.4450999451e+02,
    7.5099599361e-01,    3.3087001801e+01,   -1.4395999146e+02,
    7.5199699402e-01,    8.8468999863e+00,   -1.4220999146e+02,
    7.5299799442e-01,   -1.8859001160e+01,   -1.3883999634e+02,
    7.5399899483e-01,   -4.7052997589e+01,   -1.3397999573e+02,
    7.5492900610e-01,   -6.7819000244e+01,   -1.2834001160e+02,
    7.5593000650e-01,   -8.1555999756e+01,   -1.2115999603e+02,
    7.5693202019e-01,   -9.0572998047e+01,   -1.1280000305e+02,
    7.5793302059e-01,   -1.0062999725e+02,   -1.0319999695e+02,
    7.5893598795e-01,   -1.1138999176e+02,   -9.2383003235e+01,
    7.5993800163e-01,   -1.1768000031e+02,   -8.0677001953e+01,
    7.6094001532e-01,   -1.1619000244e+02,   -6.8719001770e+01,
    7.6194202900e-01,   -1.0858000183e+02,   -5.7248001099e+01,
    7.6294499636e-01,   -9.7025001526e+01,   -4.6985000610e+01,
    7.6394802332e-01,   -8.1492996216e+01,   -3.8527999878e+01,
    7.6495099068e-01,   -6.2459999084e+01,   -3.2191997528e+01,
    7.6595401764e-01,   -4.1758998871e+01,   -2.7973001480e+01,
    7.6695698500e-01,   -2.2595001221e+01,   -2.5734001160e+01,
    7.6796102524e-01,   -8.5364999771e+00,   -2.5106000900e+01,
    7.6896500587e-01,   -2.1229999065e+00,   -2.5395999908e+01,
    7.6996797323e-01,   -3.1663000584e+00,   -2.6005001068e+01,
    7.7097201347e-01,   -8.4684000015e+00,   -2.6597000122e+01,
    7.7197599411e-01,   -1.3866000175e+01,   -2.6982997894e+01,
    7.7297997475e-01,   -1.7268999100e+01,   -2.6758001328e+01,
    7.7398502827e-01,   -1.9878999710e+01,   -2.5401000977e+01,
    7.7499002218e-01,   -2.2981998444e+01,   -2.2918998718e+01,
    7.7599501610e-01,   -2.6266998291e+01,   -1.9953001022e+01,
    7.7700001001e-01,   -2.9055000305e+01,   -1.7350999832e+01,
    7.7793300152e-01,   -3.0951000214e+01,   -1.5758999825e+01,
    7.7893799543e-01,   -3.1243999481e+01,   -1.5083999634e+01,
    7.7994400263e-01,   -2.8215999603e+01,   -1.5229999542e+01,
    7.8094899654e-01,   -2.2242000580e+01,   -1.5858000755e+01,
    7.8195500374e-01,   -1.5513999939e+01,   -1.6802999496e+01,
    7.8296202421e-01,   -9.8168001175e+00,   -1.7875000000e+01,
    7.8396797180e-01,   -5.2639999390e+00,   -1.8677000046e+01,
    7.8497397900e-01,   -2.6245000362e+00,   -1.8932001114e+01,
    7.8597998619e-01,   -4.6199998856e+00,   -1.8715000153e+01,
    7.8698700666e-01,   -1.2631999969e+01,   -1.8307001114e+01,
    7.8799301386e-01,   -2.3162000656e+01,   -1.7837999344e+01,
    7.8892797232e-01,   -2.9695999146e+01,   -1.7235000610e+01,
    7.8993600607e-01,   -3.0114997864e+01,   -1.6402999878e+01,
    7.9094302654e-01,   -2.5172998428e+01,   -1.5703000069e+01,
    7.9194998741e-01,   -1.8854000092e+01,   -1.5563000679e+01,
    7.9295802116e-01,   -1.4313999176e+01,   -1.6023000717e+01,
    7.9396498203e-01,   -1.2468999863e+01,   -1.6681999207e+01,
    7.9497301579e-01,   -1.1954999924e+01,   -1.7177000046e+01,
    7.9598098993e-01,   -1.1589000702e+01,   -1.7436000824e+01,
    7.9698902369e-01,   -1.1987999916e+01,   -1.7336000443e+01,
    7.9799699783e-01,   -1.4475000381e+01,   -1.6694000244e+01,
    7.9893398285e-01,   -1.7798000336e+01,   -1.5697999954e+01,
    7.9994201660e-01,   -1.9392000198e+01,   -1.4920000076e+01,
    8.0095100403e-01,   -1.7415000916e+01,   -1.5012999535e+01,
    8.0195999146e-01,   -1.4759000778e+01,   -1.5598000526e+01,
    8.0296802521e-01,   -1.5470000267e+01,   -1.5930999756e+01,
    8.0397701263e-01,   -1.9134000778e+01,   -1.5840999603e+01,
    8.0498701334e-01,   -2.1559000015e+01,   -1.5798000336e+01,
    8.0599600077e-01,   -1.9666999817e+01,   -1.6017999649e+01,
    8.0693399906e-01,   -1.4794000626e+01,   -1.6072000504e+01,
    8.0794298649e-01,   -9.5804004669e+00,   -1.5673999786e+01,
    8.0895298719e-01,   -7.5597000122e+00,   -1.5118999481e+01,
    8.0996298790e-01,   -9.9329004288e+00,   -1.4989999771e+01,
    8.1097298861e-01,   -1.4951000214e+01,   -1.5327999115e+01,
    8.1198298931e-01,   -1.9625999451e+01,   -1.5595999718e+01,
    8.1299400330e-01,   -2.2130001068e+01,   -1.5427999496e+01,
    8.1393200159e-01,   -2.2692001343e+01,   -1.4914999962e+01,
    8.1494301558e-01,   -2.2111000061e+01,   -1.4414999008e+01,
    8.1595301628e-01,   -2.0280000687e+01,   -1.4372999191e+01,
    8.1696397066e-01,   -1.7017000198e+01,   -1.4583999634e+01,
    8.1797498465e-01,   -1.3956999779e+01,   -1.4643000603e+01,
    8.1898599863e-01,   -1.4177000046e+01,   -1.4138000488e+01,
    8.1999701262e-01,   -1.9192998886e+01,   -1.3087999344e+01,
    8.2093697786e-01,   -2.7562999725e+01,   -1.2123999596e+01,
    8.2194799185e-01,   -3.8175003052e+01,   -1.1321000099e+01,
    8.2296001911e-01,   -4.7308002472e+01,   -1.0465999603e+01,
    8.2397097349e-01,   -5.2819999695e+01,   -9.0090999603e+00,
    8.2498300076e-01,   -5.5771999359e+01,   -6.6799998283e+00,
    8.2599502802e-01,   -6.0098999023e+01,   -3.9714999199e+00,
    8.2693499327e-01,   -6.8674003601e+01,   -1.5720000267e+00,
    8.2794797421e-01,   -8.3731002808e+01,    1.0135999918e+00,
    8.2896000147e-01,   -1.0309999847e+02,    4.3467001915e+00,
    8.2997298241e-01,   -1.2431999207e+02,    9.1106996536e+00,
    8.3098500967e-01,   -1.4615000916e+02,    1.4823999405e+01,
    8.3199799061e-01,   -1.6841000366e+02,    2.0278999329e+01,
    8.3293801546e-01,   -1.8942999268e+02,    2.4642999649e+01,
    8.3395099640e-01,   -2.1189999390e+02,    2.9079999924e+01,
    8.3496499062e-01,   -2.3278999329e+02,    3.3907001495e+01,
    8.3597797155e-01,   -2.5132000732e+02,    3.8868000031e+01,
    8.3699202538e-01,   -2.6895001221e+02,    4.3173999786e+01,
    8.3793300390e-01,   -2.8589999390e+02,    4.6332000732e+01,
    8.3894598484e-01,   -3.0339001465e+02,    4.8878997803e+01,
    8.3995997906e-01,   -3.1551000977e+02,    5.0536998749e+01,
    8.4097397327e-01,   -3.1842999268e+02,    5.1219001770e+01,
    8.4198802710e-01,   -3.1249002075e+02,    5.1084999084e+01,
    8.4293001890e-01,   -3.0273999023e+02,    5.0562000275e+01,
    8.4394401312e-01,   -2.9151998901e+02,    4.9520000458e+01,
    8.4495800734e-01,   -2.7980999756e+02,    4.7850997925e+01,
    8.4597301483e-01,   -2.6554000854e+02,    4.6012001038e+01,
    8.4698700905e-01,   -2.4753999329e+02,    4.4911998749e+01,
    8.4793001413e-01,   -2.2953999329e+02,    4.5043998718e+01,
    8.4894502163e-01,   -2.1352999878e+02,    4.6231998444e+01,
    8.4996002913e-01,   -2.0472000122e+02,    4.7947998047e+01,
    8.5097497702e-01,   -2.0292999268e+02,    4.9815002441e+01,
    8.5198998451e-01,   -2.0550999451e+02,    5.1749000549e+01,
    8.5293298960e-01,   -2.1122999573e+02,    5.3678001404e+01,
    8.5394799709e-01,   -2.2188000488e+02,    5.5868000031e+01,
    8.5496401787e-01,   -2.3649000549e+02,    5.7931999207e+01,
    8.5597997904e-01,   -2.5157000732e+02,    5.9500000000e+01,
    8.5699599981e-01,   -2.6257000732e+02,    6.0204002380e+01,
    8.5793900490e-01,   -2.6688000488e+02,    6.0009998322e+01,
    8.5895502567e-01,   -2.6642001343e+02,    5.9167999268e+01,
    8.5997098684e-01,   -2.6385000610e+02,    5.8250000000e+01,
    8.6098700762e-01,   -2.6072000122e+02,    5.8000000000e+01,
    8.6193102598e-01,   -2.5518000793e+02,    5.8741996765e+01,
    8.6294698715e-01,   -2.4316000366e+02,    6.0258003235e+01,
    8.6396402121e-01,   -2.2572000122e+02,    6.1922996521e+01,
    8.6498099566e-01,   -2.0880000305e+02,    6.3611000061e+01,
    8.6599802971e-01,   -1.9933999634e+02,    6.5486999512e+01,
    8.6694198847e-01,   -1.9917999268e+02,    6.7138999939e+01,
    8.6795902252e-01,   -2.0567999268e+02,    6.8323997498e+01,
    8.6897599697e-01,   -2.1593000793e+02,    6.9001998901e+01,
    8.6999297142e-01,   -2.2820001221e+02,    6.9637001038e+01,
    8.7093800306e-01,   -2.3975000000e+02,    7.0135002136e+01,
    8.7195599079e-01,   -2.4953999329e+02,    7.0145996094e+01,
    8.7297302485e-01,   -2.5330998230e+02,    6.9711997986e+01,
    8.7399101257e-01,   -2.4961000061e+02,    6.9654998779e+01,
    8.7493598461e-01,   -2.4033999634e+02,    7.0447998047e+01,
    8.7595397234e-01,   -2.2752999878e+02,    7.1957000732e+01,
    8.7697201967e-01,   -2.1598001099e+02,    7.3769004822e+01,
    8.7799000740e-01,   -2.0825000000e+02,    7.5850997925e+01,
    8.7893599272e-01,   -2.0474998474e+02,    7.7884994507e+01,
    8.7995398045e-01,   -2.0330000305e+02,    7.9554000854e+01,
    8.8097298145e-01,   -2.0318000793e+02,    8.0196998596e+01,
    8.8199102879e-01,   -2.0545001221e+02,    8.0024993896e+01,
    8.8293701410e-01,   -2.1106999207e+02,    7.9594001770e+01,
    8.8395500183e-01,   -2.2058000183e+02,    7.9207000732e+01,
    8.8497400284e-01,   -2.3020001221e+02,    7.9372001648e+01,
    8.8599300385e-01,   -2.3531999207e+02,    8.0577003479e+01,
    8.8694000244e-01,   -2.3380999756e+02,    8.2510002136e+01,
    8.8795900345e-01,   -2.2609999084e+02,    8.4699005127e+01,
    8.8897800446e-01,   -2.1500001526e+02,    8.6395996094e+01,
    8.8999700546e-01,   -2.0362998962e+02,    8.7626998901e+01,
    8.9094400406e-01,   -1.9517999268e+02,    8.8500000000e+01,
    8.9196401834e-01,   -1.9012001038e+02,    8.9132003784e+01,
    8.9298301935e-01,   -1.9000999451e+02,    8.9504005432e+01,
    8.9393001795e-01,   -1.9438000488e+02,    8.9822998047e+01,
    8.9494997263e-01,   -2.0325000000e+02,    9.0250000000e+01,
    8.9596998692e-01,   -2.1384001160e+02,    9.0740997314e+01,
    8.9699000120e-01,   -2.2142999268e+02,    9.1464004517e+01,
    8.9793699980e-01,   -2.2197999573e+02,    9.2594001770e+01,
    8.9895701408e-01,   -2.1507000732e+02,    9.4230003357e+01,
    8.9997798204e-01,   -2.0469999695e+02,    9.5944992065e+01,
    9.0099799633e-01,   -1.9622999573e+02,    9.7554000854e+01,
    9.0194600821e-01,   -1.9172000122e+02,    9.8906005859e+01,
    9.0296697617e-01,   -1.8906999207e+02,    9.9904006958e+01,
    9.0398699045e-01,   -1.8703999329e+02,    1.0006999969e+02,
    9.0493500233e-01,   -1.8636000061e+02,    9.9763000488e+01,
    9.0595597029e-01,   -1.8874000549e+02,    9.9774002075e+01,
    9.0697699785e-01,   -1.9486000061e+02,    1.0065000153e+02,
    9.0799802542e-01,   -2.0218998718e+02,    1.0217000580e+02,
    9.0894597769e-01,   -2.0613000488e+02,    1.0373999786e+02,
    9.0996801853e-01,   -2.0448001099e+02,    1.0542000580e+02,
    9.1098898649e-01,   -1.9783999634e+02,    1.0695999908e+02,
    9.1193699837e-01,   -1.9080000305e+02,    1.0804000092e+02,
    9.1295897961e-01,   -1.8519999695e+02,    1.0865000153e+02,
    9.1398000717e-01,   -1.8150000000e+02,    1.0887000275e+02,
    9.1492897272e-01,   -1.7832000732e+02,    1.0915999603e+02,
    9.1595101357e-01,   -1.7541999817e+02,    1.0984999847e+02,
    9.1697198153e-01,   -1.7619999695e+02,    1.1091999817e+02,
    9.1799402237e-01,   -1.8267999268e+02,    1.1216000366e+02,
    9.1894298792e-01,   -1.9114999390e+02,    1.1333999634e+02,
    9.1996502876e-01,   -1.9655999756e+02,    1.1465000153e+02,
    9.2098599672e-01,   -1.9392999268e+02,    1.1597000122e+02,
    9.2193502188e-01,   -1.8577000427e+02,    1.1701999664e+02,
    9.2295700312e-01,   -1.7691999817e+02,    1.1781999969e+02,
    9.2397797108e-01,   -1.7258000183e+02,    1.1836999512e+02,
    9.2492699623e-01,   -1.7183000183e+02,    1.1880999756e+02,
    9.2594802380e-01,   -1.7108999634e+02,    1.1940000153e+02,
    9.2697000504e-01,   -1.6908999634e+02,    1.2029999542e+02,
    9.2799097300e-01,   -1.6847999573e+02,    1.2162000275e+02,
    9.2893898487e-01,   -1.7143000793e+02,    1.2306999969e+02,
    9.2996001244e-01,   -1.7748999023e+02,    1.2446999359e+02,
    9.3098002672e-01,   -1.8180999756e+02,    1.2553000641e+02,
    9.3192702532e-01,   -1.8050000000e+02,    1.2631000519e+02,
    9.3294698000e-01,   -1.7338999939e+02,    1.2694000244e+02,
    9.3396598101e-01,   -1.6442999268e+02,    1.2730000305e+02,
    9.3498498201e-01,   -1.5763999939e+02,    1.2762000275e+02,
    9.3593102694e-01,   -1.5420001221e+02,    1.2834999084e+02,
    9.3694901466e-01,   -1.5183999634e+02,    1.2977999878e+02,
    9.3796598911e-01,   -1.4905999756e+02,    1.3142999268e+02,
    9.3898302317e-01,   -1.4675999451e+02,    1.3275000000e+02,
    9.3999999762e-01,   -1.4667999268e+02,    1.3359999084e+02,
    9.4094300270e-01,   -1.4752000427e+02,    1.3397999573e+02,
    9.4195801020e-01,   -1.4483999634e+02,    1.3405999756e+02,
    9.4297099113e-01,   -1.3383000183e+02,    1.3408000183e+02,
    9.4398301840e-01,   -1.1469999695e+02,    1.3427999878e+02,
    9.4499301910e-01,   -9.3037002563e+01,    1.3461999512e+02,
    9.4593000412e-01,   -7.6176002502e+01,    1.3486000061e+02,
    9.4693899155e-01,   -6.3354995728e+01,    1.3493000793e+02,
    9.4794702530e-01,   -5.3046997070e+01,    1.3461999512e+02,
    9.4895499945e-01,   -4.0739002228e+01,    1.3355000305e+02,
    9.4996297359e-01,   -2.4517000198e+01,    1.3139999390e+02,
    9.5096999407e-01,   -5.8038997650e+00,    1.2826000977e+02,
    9.5197802782e-01,    1.3652000427e+01,    1.2437000275e+02,
    9.5298600197e-01,    3.4236999512e+01,    1.1983000183e+02,
    9.5399302244e-01,    5.6536998749e+01,    1.1458000183e+02,
    9.5492899418e-01,    7.7248001099e+01,    1.0916999817e+02,
    9.5593702793e-01,    9.6016998291e+01,    1.0262000275e+02,
    9.5694398880e-01,    1.0772000885e+02,    9.4861999512e+01,
    9.5795202255e-01,    1.1101000214e+02,    8.5664993286e+01,
    9.5895898342e-01,    1.0759999847e+02,    7.5339996338e+01,
    9.5996499062e-01,    1.0065000153e+02,    6.4482002258e+01,
    9.6096998453e-01,    9.2287994385e+01,    5.3589000702e+01,
    9.6197497845e-01,    8.2727005005e+01,    4.3189998627e+01,
    9.6297901869e-01,    7.1113998413e+01,    3.3842002869e+01,
    9.6398198605e-01,    5.7159999847e+01,    2.5832000732e+01,
    9.6498501301e-01,    4.2191001892e+01,    1.9198999405e+01,
    9.6598899364e-01,    2.8239997864e+01,    1.4076000214e+01,
    9.6699202061e-01,    1.6032999039e+01,    1.0623999596e+01,
    9.6799600124e-01,    4.6347999573e+00,    8.6557998657e+00,
    9.6899902821e-01,   -6.9022998810e+00,    7.7361001968e+00,
    9.6993100643e-01,   -1.6919000626e+01,    7.7817997932e+00,
    9.7093498707e-01,   -2.3791999817e+01,    9.0383996964e+00,
    9.7193902731e-01,   -2.2889999390e+01,    1.1441999435e+01,
    9.7294300795e-01,   -1.3017000198e+01,    1.4292000771e+01,
    9.7394597530e-01,    1.9983999729e+00,    1.6704000473e+01,
    9.7495001554e-01,    1.6170999527e+01,    1.8010000229e+01,
    9.7595298290e-01,    2.5777999878e+01,    1.7815000534e+01,
    9.7695702314e-01,    3.0145999908e+01,    1.6160999298e+01,
    9.7795999050e-01,    3.0242000580e+01,    1.3619999886e+01,
    9.7896301746e-01,    2.7005998611e+01,    1.0916999817e+01,
    9.7996699810e-01,    2.1524000168e+01,    8.4525003433e+00,
    9.8097002506e-01,    1.4895999908e+01,    6.4566001892e+00,
    9.8197400570e-01,    8.7202997208e+00,    5.2652001381e+00,
    9.8297798634e-01,    5.3854999542e+00,    5.1076998711e+00,
    9.8398202658e-01,    5.5420999527e+00,    5.7906999588e+00,
    9.8498600721e-01,    6.8109998703e+00,    6.8681001663e+00,
    9.8598998785e-01,    5.8601999283e+00,    8.1501998901e+00,
    9.8699402809e-01,    1.7484999895e+00,    9.5934000015e+00,
    9.8799800873e-01,   -3.0058000088e+00,    1.1015000343e+01,
    9.8893100023e-01,   -4.1916999817e+00,    1.2046999931e+01,
    9.8993498087e-01,    3.8427999616e-01,    1.2633999825e+01,
    9.9093902111e-01,    9.3394002914e+00,    1.2561999321e+01,
    9.9194300175e-01,    1.7881000519e+01,    1.1774000168e+01,
    9.9294698238e-01,    2.2074001312e+01,    1.0423000336e+01,
    9.9395197630e-01,    2.1781002045e+01,    8.8833999634e+00,
    9.9495601654e-01,    1.9464000702e+01,    7.5027999878e+00,
    9.9596101046e-01,    1.6615999222e+01,    6.5215997696e+00,
    9.9696600437e-01,    1.2114000320e+01,    6.1686000824e+00,
    9.9797099829e-01,    4.9646000862e+00,    6.5915999413e+00,
    9.9897599220e-01,   -2.5053000450e+00,    7.6332998276e+00,
    9.9998098612e-01,   -5.7410998344e+00,    8.8999996185e+00,
